x;y;z;rho_b
47;57;40;0.166861
48;57;40;0.192699
49;57;40;0.204039
50;57;40;0.200091
51;57;40;0.18109
52;57;40;0.148849
53;57;40;0.108306
54;57;40;0.0675964
55;57;40;0.0355618
56;57;40;0.0156975
57;57;40;0.00596124
43;58;40;0.00814075
44;58;40;0.0175624
45;58;40;0.032847
46;58;40;0.0526413
47;58;40;0.0730052
48;58;40;0.0888563
49;58;40;0.0964211
50;58;40;0.0937443
51;58;40;0.0815209
52;58;40;0.0627947
53;58;40;0.0420854
54;58;40;0.0242769
55;58;40;0.0120374
56;58;40;0.00520729
44;59;40;0.00504652
45;59;40;0.00958672
46;59;40;0.0159464
47;59;40;0.0231099
48;59;40;0.0291644
49;59;40;0.0321625
50;59;40;0.0310943
51;59;40;0.0263211
52;59;40;0.0194281
53;59;40;0.012482
54;59;40;0.00700517
47;60;40;0.00566698
48;60;40;0.0072136
49;60;40;0.00799765
50;60;40;0.00771682
51;60;40;0.00648076
46;38;41;0.00616443
47;38;41;0.0089957
48;38;41;0.0114462
49;38;41;0.012685
50;38;41;0.0122413
51;38;41;0.0102865
52;38;41;0.00753227
44;39;41;0.00851243
45;39;41;0.0161483
46;39;41;0.0266785
47;39;41;0.0381766
48;39;41;0.0476349
49;39;41;0.0522529
50;39;41;0.0506123
51;39;41;0.043214
52;39;41;0.0323145
53;39;41;0.0209767
54;39;41;0.0118141
55;39;41;0.0058126
42;40;41;0.00594204
43;40;41;0.0146241
44;40;41;0.0311756
45;40;41;0.0564466
46;40;41;0.0870447
47;40;41;0.116606
48;40;41;0.138255
49;40;41;0.148122
50;40;41;0.144664
51;40;41;0.128394
52;40;41;0.102003
53;40;41;0.0709855
54;40;41;0.0424406
55;40;41;0.0215148
56;40;41;0.00934937
41;41;41;0.00680681
42;41;41;0.0190641
43;41;41;0.0452883
44;41;41;0.0885963
45;41;41;0.143624
46;41;41;0.197803
47;41;41;0.240677
48;41;41;0.268917
49;41;41;0.280824
50;41;41;0.276702
51;41;41;0.256392
52;41;41;0.220313
53;41;41;0.170755
54;41;41;0.114548
55;41;41;0.0642438
56;41;41;0.0296971
57;41;41;0.0114213
40;42;41;0.00594204
41;42;41;0.0190641
42;42;41;0.0510805
43;42;41;0.109087
44;42;41;0.18581
45;42;41;0.260091
46;42;41;0.319109
47;42;41;0.359236
48;42;41;0.382211
49;42;41;0.391544
50;42;41;0.388345
51;42;41;0.372271
52;42;41;0.340903
53;42;41;0.291038
54;42;41;0.223156
55;42;41;0.145276
56;42;41;0.0759617
57;42;41;0.0315786
58;42;41;0.0106588
40;43;41;0.0146241
41;43;41;0.0452883
42;43;41;0.109087
43;43;41;0.200917
44;43;41;0.291419
45;43;41;0.362234
46;43;41;0.408841
47;43;41;0.436256
48;43;41;0.450856
49;43;41;0.456455
50;43;41;0.454559
51;43;41;0.444641
52;43;41;0.424074
53;43;41;0.387708
54;43;41;0.328936
55;43;41;0.246449
56;43;41;0.151798
57;43;41;0.0717301
58;43;41;0.0260212
59;43;41;0.00758187
39;44;41;0.00851243
40;44;41;0.0311756
41;44;41;0.0885963
42;44;41;0.18581
43;44;41;0.291419
44;44;41;0.375641
45;44;41;0.429194
46;44;41;0.459773
47;44;41;0.47611
48;44;41;0.483992
49;44;41;0.486731
50;44;41;0.485808
51;44;41;0.480725
52;44;41;0.469084
53;44;41;0.446254
54;44;41;0.405168
55;44;41;0.336027
56;44;41;0.238371
57;44;41;0.131985
58;44;41;0.0536526
59;44;41;0.0163721
39;45;41;0.0161483
40;45;41;0.0564466
41;45;41;0.143624
42;45;41;0.260091
43;45;41;0.362234
44;45;41;0.429194
45;45;41;0.466292
46;45;41;0.485032
47;45;41;0.493823
48;45;41;0.497792
49;45;41;0.499164
50;45;41;0.498736
51;45;41;0.496171
52;45;41;0.490088
53;45;41;0.477119
54;45;41;0.450066
55;45;41;0.39934
56;45;41;0.313487
57;45;41;0.199462
58;45;41;0.0926246
59;45;41;0.0307069
60;45;41;0.00773201
38;46;41;0.00616443
39;46;41;0.0266785
40;46;41;0.0870447
41;46;41;0.197803
42;46;41;0.319109
43;46;41;0.408841
44;46;41;0.459773
45;46;41;0.485032
46;46;41;0.496233
47;46;41;0.501153
48;46;41;0.503148
49;46;41;0.503839
50;46;41;0.503596
51;46;41;0.50235
52;46;41;0.499166
53;46;41;0.491567
54;46;41;0.474489
55;46;41;0.437649
56;46;41;0.367901
57;46;41;0.258503
58;46;41;0.135948
59;46;41;0.0493991
60;46;41;0.0128838
38;47;41;0.0089957
39;47;41;0.0381766
40;47;41;0.116606
41;47;41;0.240677
42;47;41;0.359236
43;47;41;0.436256
44;47;41;0.47611
45;47;41;0.493823
46;47;41;0.501153
47;47;41;0.504015
48;47;41;0.505095
49;47;41;0.505442
50;47;41;0.50534
51;47;41;0.504649
52;47;41;0.502892
53;47;41;0.498202
54;47;41;0.486611
55;47;41;0.459291
56;47;41;0.402102
57;47;41;0.30243
58;47;41;0.173804
59;47;41;0.0687742
60;47;41;0.0187364
38;48;41;0.0114462
39;48;41;0.0476349
40;48;41;0.138255
41;48;41;0.268917
42;48;41;0.382211
43;48;41;0.450856
44;48;41;0.483992
45;48;41;0.497792
46;48;41;0.503148
47;48;41;0.505095
48;48;41;0.505839
49;48;41;0.506081
50;48;41;0.506
51;48;41;0.505547
52;48;41;0.504341
53;48;41;0.50108
54;48;41;0.492178
55;48;41;0.470332
56;48;41;0.421174
57;48;41;0.329074
58;48;41;0.200046
59;48;41;0.0839417
60;48;41;0.0237241
61;48;41;0.00497832
38;49;41;0.012685
39;49;41;0.0522529
40;49;41;0.148122
41;49;41;0.280824
42;49;41;0.391544
43;49;41;0.456455
44;49;41;0.486731
45;49;41;0.499164
46;49;41;0.503839
47;49;41;0.505442
48;49;41;0.506081
49;49;41;0.506291
50;49;41;0.506214
51;49;41;0.505837
52;49;41;0.504803
53;49;41;0.502003
54;49;41;0.494268
55;49;41;0.47439
56;49;41;0.428509
57;49;41;0.340044
58;49;41;0.211483
59;49;41;0.0912022
60;49;41;0.02621
61;49;41;0.0055189
38;50;41;0.0122413
39;50;41;0.0506123
40;50;41;0.144664
41;50;41;0.276702
42;50;41;0.388345
43;50;41;0.454559
44;50;41;0.485808
45;50;41;0.498736
46;50;41;0.503596
47;50;41;0.50534
48;50;41;0.506
49;50;41;0.506214
50;50;41;0.506148
51;50;41;0.505739
52;50;41;0.504658
53;50;41;0.501688
54;50;41;0.493574
55;50;41;0.473023
56;50;41;0.426032
57;50;41;0.336282
58;50;41;0.20751
59;50;41;0.088632
60;50;41;0.0253266
61;50;41;0.00532541
38;51;41;0.0102865
39;51;41;0.043214
40;51;41;0.128394
41;51;41;0.256392
42;51;41;0.372271
43;51;41;0.444641
44;51;41;0.480725
45;51;41;0.496171
46;51;41;0.50235
47;51;41;0.504649
48;51;41;0.505547
49;51;41;0.505837
50;51;41;0.505739
51;51;41;0.505176
52;51;41;0.503781
53;51;41;0.499924
54;51;41;0.489858
55;51;41;0.465715
56;51;41;0.413032
57;51;41;0.317421
58;51;41;0.188298
59;51;41;0.0769278
60;51;41;0.0213741
38;52;41;0.00753227
39;52;41;0.0323145
40;52;41;0.102003
41;52;41;0.220313
42;52;41;0.340903
43;52;41;0.424074
44;52;41;0.469084
45;52;41;0.490088
46;52;41;0.499166
47;52;41;0.502892
48;52;41;0.504341
49;52;41;0.504803
50;52;41;0.504658
51;52;41;0.503781
52;52;41;0.501375
53;52;41;0.495445
54;52;41;0.481499
55;52;41;0.449773
56;52;41;0.386698
57;52;41;0.282022
58;52;41;0.155435
59;52;41;0.0590234
60;52;41;0.0157223
39;53;41;0.0209767
40;53;41;0.0709855
41;53;41;0.170755
42;53;41;0.291038
43;53;41;0.387708
44;53;41;0.446254
45;53;41;0.477119
46;53;41;0.491567
47;53;41;0.498202
48;53;41;0.50108
49;53;41;0.502003
50;53;41;0.501688
51;53;41;0.499924
52;53;41;0.495445
53;53;41;0.485594
54;53;41;0.463914
55;53;41;0.420517
56;53;41;0.342663
57;53;41;0.229681
58;53;41;0.113814
59;53;41;0.0394225
60;53;41;0.0100789
39;54;41;0.0118141
40;54;41;0.0424406
41;54;41;0.114548
42;54;41;0.223156
43;54;41;0.328936
44;54;41;0.405168
45;54;41;0.450066
46;54;41;0.474489
47;54;41;0.486611
48;54;41;0.492178
49;54;41;0.494268
50;54;41;0.493574
51;54;41;0.489858
52;54;41;0.481499
53;54;41;0.463914
54;54;41;0.430228
55;54;41;0.3703
56;54;41;0.277054
57;54;41;0.165039
58;54;41;0.0714871
59;54;41;0.0226489
60;54;41;0.00565036
39;55;41;0.0058126
40;55;41;0.0215148
41;55;41;0.0642438
42;55;41;0.145276
43;55;41;0.246449
44;55;41;0.336027
45;55;41;0.39934
46;55;41;0.437649
47;55;41;0.459291
48;55;41;0.470332
49;55;41;0.47439
50;55;41;0.473023
51;55;41;0.465715
52;55;41;0.449773
53;55;41;0.420517
54;55;41;0.3703
55;55;41;0.292658
56;55;41;0.194312
57;55;41;0.0989587
58;55;41;0.0378337
59;55;41;0.0112139
40;56;41;0.00934937
41;56;41;0.0296971
42;56;41;0.0759617
43;56;41;0.151798
44;56;41;0.238371
45;56;41;0.313487
46;56;41;0.367901
47;56;41;0.402102
48;56;41;0.421174
49;56;41;0.428509
50;56;41;0.426032
51;56;41;0.413032
52;56;41;0.386698
53;56;41;0.342663
54;56;41;0.277054
55;56;41;0.194312
56;56;41;0.109629
57;56;41;0.0483116
58;56;41;0.0167559
41;57;41;0.0114213
42;57;41;0.0315786
43;57;41;0.0717301
44;57;41;0.131985
45;57;41;0.199462
46;57;41;0.258503
47;57;41;0.30243
48;57;41;0.329074
49;57;41;0.340044
50;57;41;0.336282
51;57;41;0.317421
52;57;41;0.282022
53;57;41;0.229681
54;57;41;0.165039
55;57;41;0.0989587
56;57;41;0.0483116
57;57;41;0.019119
58;57;41;0.00636983
42;58;41;0.0106588
43;58;41;0.0260212
44;58;41;0.0536526
45;58;41;0.0926246
46;58;41;0.135948
47;58;41;0.173804
48;58;41;0.200046
49;58;41;0.211483
50;58;41;0.20751
51;58;41;0.188298
52;58;41;0.155435
53;58;41;0.113814
54;58;41;0.0714871
55;58;41;0.0378337
56;58;41;0.0167559
57;58;41;0.00636983
43;59;41;0.00758187
44;59;41;0.0163721
45;59;41;0.0307069
46;59;41;0.0493991
47;59;41;0.0687742
48;59;41;0.0839417
49;59;41;0.0912022
50;59;41;0.088632
51;59;41;0.0769278
52;59;41;0.0590234
53;59;41;0.0394225
54;59;41;0.0226489
55;59;41;0.0112139
45;60;41;0.00773201
46;60;41;0.0128838
47;60;41;0.0187364
48;60;41;0.0237241
49;60;41;0.02621
50;60;41;0.0253266
51;60;41;0.0213741
52;60;41;0.0157223
53;60;41;0.0100789
54;60;41;0.00565036
48;61;41;0.00497832
49;61;41;0.0055189
50;61;41;0.00532541
47;37;42;0.00500496
48;37;42;0.00636879
49;37;42;0.00706093
50;37;42;0.00681276
51;37;42;0.00572319
44;38;42;0.0055745
45;38;42;0.0106113
46;38;42;0.0176517
47;38;42;0.0255585
48;38;42;0.0321975
49;38;42;0.0354966
50;38;42;0.0343238
51;38;42;0.0290778
52;38;42;0.0215058
53;38;42;0.0138146
54;38;42;0.00774419
43;39;42;0.0111253
44;39;42;0.0239248
45;39;42;0.0440982
46;39;42;0.0694134
47;39;42;0.0946152
48;39;42;0.113765
49;39;42;0.122526
50;39;42;0.119443
51;39;42;0.105015
52;39;42;0.0820429
53;39;42;0.0560208
54;39;42;0.0328454
55;39;42;0.0164248
56;39;42;0.00710041
41;40;42;0.00594204
42;40;42;0.0166865
43;40;42;0.0400085
44;40;42;0.0793728
45;40;42;0.130729
46;40;42;0.182751
47;40;42;0.225016
48;40;42;0.252902
49;40;42;0.264929
50;40;42;0.260767
51;40;42;0.240464
52;40;42;0.20488
53;40;42;0.15665
54;40;42;0.1034
55;40;42;0.0571307
56;40;42;0.0260601
57;40;42;0.0099779
40;41;42;0.00594204
41;41;42;0.0190641
42;41;42;0.0510805
43;41;42;0.109087
44;41;42;0.18581
45;41;42;0.260091
46;41;42;0.319109
47;41;42;0.359236
48;41;42;0.382211
49;41;42;0.391544
50;41;42;0.388345
51;41;42;0.372271
52;41;42;0.340903
53;41;42;0.291038
54;41;42;0.223156
55;41;42;0.145276
56;41;42;0.0759617
57;41;42;0.0315786
58;41;42;0.0106588
40;42;42;0.0166865
41;42;42;0.0510805
42;42;42;0.12052
43;42;42;0.216348
44;42;42;0.306912
45;42;42;0.375688
46;42;42;0.419453
47;42;42;0.444781
48;42;42;0.458254
49;42;42;0.463291
50;42;42;0.461592
51;42;42;0.45256
52;42;42;0.43357
53;42;42;0.399649
54;42;42;0.343533
55;42;42;0.262083
56;42;42;0.165827
57;42;42;0.080139
58;42;42;0.0295712
59;42;42;0.00867287
39;43;42;0.0111253
40;43;42;0.0400085
41;43;42;0.109087
42;43;42;0.216348
43;43;42;0.322049
44;43;42;0.400377
45;43;42;0.446584
46;43;42;0.472052
47;43;42;0.48502
48;43;42;0.490949
49;43;42;0.493031
50;43;42;0.492341
51;43;42;0.488516
52;43;42;0.479498
53;43;42;0.460999
54;43;42;0.426047
55;43;42;0.364335
56;43;42;0.269678
57;43;42;0.158568
58;43;42;0.0676564
59;43;42;0.021288
60;43;42;0.0053435
38;44;42;0.0055745
39;44;42;0.0239248
40;44;42;0.0793728
41;44;42;0.18581
42;44;42;0.306912
43;44;42;0.400377
44;44;42;0.454167
45;44;42;0.481957
46;44;42;0.494565
47;44;42;0.499939
48;44;42;0.50226
49;44;42;0.503083
50;44;42;0.50282
51;44;42;0.501299
52;44;42;0.497718
53;44;42;0.489382
54;44;42;0.47026
55;44;42;0.430588
56;44;42;0.357239
57;44;42;0.24596
58;44;42;0.12561
59;44;42;0.0445839
60;44;42;0.0115801
38;45;42;0.0106113
39;45;42;0.0440982
40;45;42;0.130729
41;45;42;0.260091
42;45;42;0.375688
43;45;42;0.446584
44;45;42;0.481957
45;45;42;0.496893
46;45;42;0.502618
47;45;42;0.504826
48;45;42;0.505656
49;45;42;0.505887
50;45;42;0.505805
51;45;42;0.505348
52;45;42;0.50394
53;45;42;0.500328
54;45;42;0.490935
55;45;42;0.467175
56;45;42;0.415744
57;45;42;0.320835
58;45;42;0.191689
59;45;42;0.0784024
60;45;42;0.0219141
38;46;42;0.0176517
39;46;42;0.0694134
40;46;42;0.182751
41;46;42;0.319109
42;46;42;0.419453
43;46;42;0.472052
44;46;42;0.494565
45;46;42;0.502618
46;46;42;0.505315
47;46;42;0.506244
48;46;42;0.506575
49;46;42;0.50669
50;46;42;0.50665
51;46;42;0.506439
52;46;42;0.505904
53;46;42;0.504296
54;46;42;0.499493
55;46;42;0.48568
56;46;42;0.449909
57;46;42;0.3744
58;46;42;0.250306
59;46;42;0.117346
60;46;42;0.0358459
61;46;42;0.00779247
37;47;42;0.00500496
38;47;42;0.0255585
39;47;42;0.0946152
40;47;42;0.225016
41;47;42;0.359236
42;47;42;0.444781
43;47;42;0.48502
44;47;42;0.499939
45;47;42;0.504826
46;47;42;0.506244
47;47;42;0.506703
48;47;42;0.506868
49;47;42;0.506927
50;47;42;0.50691
51;47;42;0.506807
52;47;42;0.506516
53;47;42;0.505744
54;47;42;0.50299
55;47;42;0.494245
56;47;42;0.468835
57;47;42;0.407533
58;47;42;0.294424
59;47;42;0.152521
60;47;42;0.0507358
61;47;42;0.0113654
37;48;42;0.00636879
38;48;42;0.0321975
39;48;42;0.113765
40;48;42;0.252902
41;48;42;0.382211
42;48;42;0.458254
43;48;42;0.490949
44;48;42;0.50226
45;48;42;0.505656
46;48;42;0.506575
47;48;42;0.506868
48;48;42;0.506987
49;48;42;0.507008
50;48;42;0.507002
51;48;42;0.506936
52;48;42;0.506751
53;48;42;0.506229
54;48;42;0.504478
55;48;42;0.498015
56;48;42;0.478075
57;48;42;0.426043
58;48;42;0.321423
59;48;42;0.177468
60;48;42;0.0627427
61;48;42;0.014452
37;49;42;0.00706093
38;49;42;0.0354966
39;49;42;0.122526
40;49;42;0.264929
41;49;42;0.391544
42;49;42;0.463291
43;49;42;0.493031
44;49;42;0.503083
45;49;42;0.505887
46;49;42;0.50669
47;49;42;0.506927
48;49;42;0.507008
49;49;42;0.507024
50;49;42;0.507019
51;49;42;0.506982
52;49;42;0.506838
53;49;42;0.506409
54;49;42;0.504912
55;49;42;0.499337
56;49;42;0.481475
57;49;42;0.433071
58;49;42;0.33262
59;49;42;0.188512
60;49;42;0.068549
61;49;42;0.0160128
37;50;42;0.00681276
38;50;42;0.0343238
39;50;42;0.119443
40;50;42;0.260767
41;50;42;0.388345
42;50;42;0.461592
43;50;42;0.492341
44;50;42;0.50282
45;50;42;0.505805
46;50;42;0.50665
47;50;42;0.50691
48;50;42;0.507002
49;50;42;0.507019
50;50;42;0.507013
51;50;42;0.506975
52;50;42;0.506809
53;50;42;0.506353
54;50;42;0.504773
55;50;42;0.498889
56;50;42;0.480335
57;50;42;0.43069
58;50;42;0.328768
59;50;42;0.184688
60;50;42;0.0664997
61;50;42;0.0154553
37;51;42;0.00572319
38;51;42;0.0290778
39;51;42;0.105015
40;51;42;0.240464
41;51;42;0.372271
42;51;42;0.45256
43;51;42;0.488516
44;51;42;0.501299
45;51;42;0.505348
46;51;42;0.506439
47;51;42;0.506807
48;51;42;0.506936
49;51;42;0.506982
50;51;42;0.506975
51;51;42;0.506871
52;51;42;0.506659
53;51;42;0.506041
54;51;42;0.503897
55;51;42;0.49647
56;51;42;0.47422
57;51;42;0.418171
58;51;42;0.309601
59;51;42;0.166215
60;51;42;0.0571607
61;51;42;0.012995
38;52;42;0.0215058
39;52;42;0.0820429
40;52;42;0.20488
41;52;42;0.340903
42;52;42;0.43357
43;52;42;0.479498
44;52;42;0.497718
45;52;42;0.50394
46;52;42;0.505904
47;52;42;0.506516
48;52;42;0.506751
49;52;42;0.506838
50;52;42;0.506809
51;52;42;0.506659
52;52;42;0.506291
53;52;42;0.505152
54;52;42;0.501587
55;52;42;0.490689
56;52;42;0.460647
57;52;42;0.392616
58;52;42;0.273838
59;52;42;0.135354
60;52;42;0.0431911
61;52;42;0.00952329
38;53;42;0.0138146
39;53;42;0.0560208
40;53;42;0.15665
41;53;42;0.291038
42;53;42;0.399649
43;53;42;0.460999
44;53;42;0.489382
45;53;42;0.500328
46;53;42;0.504296
47;53;42;0.505744
48;53;42;0.506229
49;53;42;0.506409
50;53;42;0.506353
51;53;42;0.506041
52;53;42;0.505152
53;53;42;0.502778
54;53;42;0.496082
55;53;42;0.477862
56;53;42;0.434662
57;53;42;0.34962
58;53;42;0.221691
59;53;42;0.0972155
60;53;42;0.0283538
61;53;42;0.00608804
38;54;42;0.00774419
39;54;42;0.0328454
40;54;42;0.1034
41;54;42;0.223156
42;54;42;0.343533
43;54;42;0.426047
44;54;42;0.47026
45;54;42;0.490935
46;54;42;0.499493
47;54;42;0.50299
48;54;42;0.504478
49;54;42;0.504912
50;54;42;0.504773
51;54;42;0.503897
52;54;42;0.501587
53;54;42;0.496082
54;54;42;0.482435
55;54;42;0.451163
56;54;42;0.389387
57;54;42;0.284672
58;54;42;0.157787
59;54;42;0.0599365
60;54;42;0.0160635
39;55;42;0.0164248
40;55;42;0.0571307
41;55;42;0.145276
42;55;42;0.262083
43;55;42;0.364335
44;55;42;0.430588
45;55;42;0.467175
46;55;42;0.48568
47;55;42;0.494245
48;55;42;0.498015
49;55;42;0.499337
50;55;42;0.498889
51;55;42;0.49647
52;55;42;0.490689
53;55;42;0.477862
54;55;42;0.451163
55;55;42;0.401315
56;55;42;0.315525
57;55;42;0.201711
58;55;42;0.093737
59;55;42;0.0311407
60;55;42;0.00790787
39;56;42;0.00710041
40;56;42;0.0260601
41;56;42;0.0759617
42;56;42;0.165827
43;56;42;0.269678
44;56;42;0.357239
45;56;42;0.415744
46;56;42;0.449909
47;56;42;0.468835
48;56;42;0.478075
49;56;42;0.481475
50;56;42;0.480335
51;56;42;0.47422
52;56;42;0.460647
53;56;42;0.434662
54;56;42;0.389387
55;56;42;0.315525
56;56;42;0.217153
57;56;42;0.115112
58;56;42;0.0453722
59;56;42;0.0136607
40;57;42;0.0099779
41;57;42;0.0315786
42;57;42;0.080139
43;57;42;0.158568
44;57;42;0.24596
45;57;42;0.320835
46;57;42;0.3744
47;57;42;0.407533
48;57;42;0.426043
49;57;42;0.433071
50;57;42;0.43069
51;57;42;0.418171
52;57;42;0.392616
53;57;42;0.34962
54;57;42;0.284672
55;57;42;0.201711
56;57;42;0.115112
57;57;42;0.05121
58;57;42;0.0178616
59;57;42;0.00517863
41;58;42;0.0106588
42;58;42;0.0295712
43;58;42;0.0676564
44;58;42;0.12561
45;58;42;0.191689
46;58;42;0.250306
47;58;42;0.294424
48;58;42;0.321423
49;58;42;0.33262
50;58;42;0.328768
51;58;42;0.309601
52;58;42;0.273838
53;58;42;0.221691
54;58;42;0.157787
55;58;42;0.093737
56;58;42;0.0453722
57;58;42;0.0178616
58;58;42;0.00594135
42;59;42;0.00867287
43;59;42;0.021288
44;59;42;0.0445839
45;59;42;0.0784024
46;59;42;0.117346
47;59;42;0.152521
48;59;42;0.177468
49;59;42;0.188512
50;59;42;0.184688
51;59;42;0.166215
52;59;42;0.135354
53;59;42;0.0972155
54;59;42;0.0599365
55;59;42;0.0311407
56;59;42;0.0136607
57;59;42;0.00517863
43;60;42;0.0053435
44;60;42;0.0115801
45;60;42;0.0219141
46;60;42;0.0358459
47;60;42;0.0507358
48;60;42;0.0627427
49;60;42;0.068549
50;60;42;0.0664997
51;60;42;0.0571607
52;60;42;0.0431911
53;60;42;0.0283538
54;60;42;0.0160635
55;60;42;0.00790787
46;61;42;0.00779247
47;61;42;0.0113654
48;61;42;0.014452
49;61;42;0.0160128
50;61;42;0.0154553
51;61;42;0.012995
52;61;42;0.00952329
53;61;42;0.00608804
45;37;43;0.00518604
46;37;43;0.00865895
47;37;43;0.012628
48;37;43;0.0160444
49;37;43;0.017766
50;37;43;0.0171497
51;37;43;0.0144283
52;37;43;0.0105804
53;37;43;0.0067603
43;38;43;0.00638057
44;38;43;0.0138593
45;38;43;0.0261488
46;38;43;0.0424632
47;38;43;0.0596713
48;38;43;0.0733963
49;38;43;0.0799228
50;38;43;0.0776179
51;38;43;0.0670336
52;38;43;0.0509753
53;38;43;0.0336993
54;38;43;0.0192119
55;38;43;0.00945374
42;39;43;0.0111253
43;39;43;0.0271833
44;39;43;0.0560535
45;39;43;0.0963859
46;39;43;0.140707
47;39;43;0.179269
48;39;43;0.205722
49;39;43;0.217425
50;39;43;0.213365
51;39;43;0.19382
52;39;43;0.160627
53;39;43;0.118082
54;39;43;0.0745116
55;39;43;0.0395218
56;39;43;0.0175092
57;39;43;0.00662558
41;40;43;0.0146241
42;40;43;0.0400085
43;40;43;0.0884566
44;40;43;0.156954
45;40;43;0.228499
46;40;43;0.288288
47;40;43;0.33064
48;40;43;0.355738
49;40;43;0.365843
50;40;43;0.362364
51;40;43;0.34484
52;40;43;0.311075
53;40;43;0.259457
54;40;43;0.192488
55;40;43;0.120013
56;40;43;0.0604458
57;40;43;0.0244011
58;40;43;0.00814075
40;41;43;0.0146241
41;41;43;0.0452883
42;41;43;0.109087
43;41;43;0.200917
44;41;43;0.291419
45;41;43;0.362234
46;41;43;0.408841
47;41;43;0.436256
48;41;43;0.450856
49;41;43;0.456455
50;41;43;0.454559
51;41;43;0.444641
52;41;43;0.424074
53;41;43;0.387708
54;41;43;0.328936
55;41;43;0.246449
56;41;43;0.151798
57;41;43;0.0717301
58;41;43;0.0260212
59;41;43;0.00758187
39;42;43;0.0111253
40;42;43;0.0400085
41;42;43;0.109087
42;42;43;0.216348
43;42;43;0.322049
44;42;43;0.400377
45;42;43;0.446584
46;42;43;0.472052
47;42;43;0.48502
48;42;43;0.490949
49;42;43;0.493031
50;42;43;0.492341
51;42;43;0.488516
52;42;43;0.479498
53;42;43;0.460999
54;42;43;0.426047
55;42;43;0.364335
56;42;43;0.269678
57;42;43;0.158568
58;42;43;0.0676564
59;42;43;0.021288
60;42;43;0.0053435
38;43;43;0.00638057
39;43;43;0.0271833
40;43;43;0.0884566
41;43;43;0.200917
42;43;43;0.322049
43;43;43;0.411591
44;43;43;0.461105
45;43;43;0.48612
46;43;43;0.496866
47;43;43;0.501332
48;43;43;0.503304
49;43;43;0.503915
50;43;43;0.503698
51;43;43;0.502505
52;43;43;0.499533
53;43;43;0.492457
54;43;43;0.475732
55;43;43;0.439322
56;43;43;0.370982
57;43;43;0.261599
58;43;43;0.138149
59;43;43;0.0502859
60;43;43;0.0132278
38;44;43;0.0138593
39;44;43;0.0560535
40;44;43;0.156954
41;44;43;0.291419
42;44;43;0.400377
43;44;43;0.461105
44;44;43;0.489725
45;44;43;0.500447
46;44;43;0.504291
47;44;43;0.505722
48;44;43;0.506257
49;44;43;0.506429
50;44;43;0.506378
51;44;43;0.506043
52;44;43;0.505167
53;44;43;0.502791
54;44;43;0.496192
55;44;43;0.478276
56;44;43;0.4349
57;44;43;0.350031
58;44;43;0.222262
59;44;43;0.0972269
60;44;43;0.0283469
61;44;43;0.00613122
37;45;43;0.00518604
38;45;43;0.0261488
39;45;43;0.0963859
40;45;43;0.228499
41;45;43;0.362234
42;45;43;0.446584
43;45;43;0.48612
44;45;43;0.500447
45;45;43;0.504867
46;45;43;0.506283
47;45;43;0.506731
48;45;43;0.506881
49;45;43;0.50693
50;45;43;0.506911
51;45;43;0.506826
52;45;43;0.506567
53;45;43;0.505742
54;45;43;0.503288
55;45;43;0.495009
56;45;43;0.470046
57;45;43;0.410275
58;45;43;0.297594
59;45;43;0.155318
60;45;43;0.0517834
61;45;43;0.0116945
37;46;43;0.00865895
38;46;43;0.0424632
39;46;43;0.140707
40;46;43;0.288288
41;46;43;0.408841
42;46;43;0.472052
43;46;43;0.496866
44;46;43;0.504291
45;46;43;0.506283
46;46;43;0.506823
47;46;43;0.50697
48;46;43;0.507034
49;46;43;0.507044
50;46;43;0.507041
51;46;43;0.507017
52;46;43;0.506886
53;46;43;0.506648
54;46;43;0.505575
55;46;43;0.501609
56;46;43;0.487511
57;46;43;0.445798
58;46;43;0.353813
59;46;43;0.210838
60;46;43;0.080608
61;46;43;0.0194516
37;47;43;0.012628
38;47;43;0.0596713
39;47;43;0.179269
40;47;43;0.33064
41;47;43;0.436256
42;47;43;0.48502
43;47;43;0.501332
44;47;43;0.505722
45;47;43;0.506731
46;47;43;0.50697
47;47;43;0.507068
48;47;43;0.507085
49;47;43;0.507087
50;47;43;0.507085
51;47;43;0.50708
52;47;43;0.507038
53;47;43;0.506879
54;47;43;0.506405
55;47;43;0.504266
56;47;43;0.495386
57;47;43;0.465706
58;47;43;0.389879
59;47;43;0.25458
60;47;43;0.108674
61;47;43;0.028096
62;47;43;0.00508101
37;48;43;0.0160444
38;48;43;0.0733963
39;48;43;0.205722
40;48;43;0.355738
41;48;43;0.450856
42;48;43;0.490949
43;48;43;0.503304
44;48;43;0.506257
45;48;43;0.506881
46;48;43;0.507034
47;48;43;0.507085
48;48;43;0.507098
49;48;43;0.507099
50;48;43;0.507102
51;48;43;0.507093
52;48;43;0.507073
53;48;43;0.506967
54;48;43;0.506689
55;48;43;0.505306
56;48;43;0.498873
57;48;43;0.47554
58;48;43;0.410312
59;48;43;0.282523
60;48;43;0.129495
61;48;43;0.0353584
62;48;43;0.00646528
37;49;43;0.017766
38;49;43;0.0799228
39;49;43;0.217425
40;49;43;0.365843
41;49;43;0.456455
42;49;43;0.493031
43;49;43;0.503915
44;49;43;0.506429
45;49;43;0.50693
46;49;43;0.507044
47;49;43;0.507087
48;49;43;0.507099
