time;PosX;PosY;v_x;v_y;Re;alpha;a
2950;298.665;124.467;-727122e-9;0.0463141;104.284;-0.01779041047097131;21.043144786214675
2960;298.658;124.931;-724777e-9;0.0463384;104.339;-0.017666318576011714;21.058716737475674
2970;298.65;125.395;-725946e-9;0.0463745;104.42;-0.017748056832846554;21.07457841305865
2980;298.643;125.859;-717856e-9;0.0464037;104.486;-0.017727860532248528;21.089813073053126
2990;298.636;126.323;-716523e-9;0.0464212;104.525;-0.017741655597370287;21.10796741415399
3000;298.629;126.789;-71457e-8;0.0464678;104.63;-0.017761184742557237;21.120778090349415
3010;298.623;127.252;-705109e-9;0.0464769;104.651;-0.017670269548293878;21.138412678291946
3020;298.615;127.719;-699914e-9;0.0465247;104.758;-0.017802930999823764;21.15141564889631
3030;298.608;128.184;-70154e-8;0.0465398;104.792;-0.017643601622325186;21.167912772939584
3040;298.601;128.65;-694601e-9;0.0465722;104.865;-0.017792667465240455;21.182905512497122
3050;298.595;129.116;-692053e-9;0.046603;104.934;-0.017690922531438533;21.196009999706604
3060;298.587;129.583;-689233e-9;0.046633;105.002;-0.0177399675098563;21.21388285753092
3070;298.58;130.049;-684912e-9;0.0466523;105.045;-0.017763413551249992;21.227005665391246
3080;298.573;130.517;-6878e-7;0.0466795;105.107;-0.017671422689192362;21.24378797254562
3090;298.566;130.983;-683255e-9;0.0467115;105.179;-0.017682649478755176;21.254963517876753
3100;298.559;131.45;-678879e-9;0.0467205;105.199;-0.0176430266046842;21.27229117937905
3110;298.552;131.918;-687127e-9;0.0467544;105.275;-0.017558992830075122;21.284431382543122
3120;298.547;132.385;-668683e-9;0.0467639;105.297;-0.01752255874100636;21.300215080297313
3130;298.538;132.855;-680188e-9;0.0468075;105.395;-0.017439090906955015;21.311391817474007
3140;298.533;133.322;-666325e-9;0.0468181;105.419;-0.017466569709431244;21.32800275855017
3150;298.525;133.792;-672797e-9;0.0468559;105.504;-0.017417398997829906;21.338641359501644
3160;298.519;134.26;-665151e-9;0.0468769;105.551;-0.017430257019729;21.354428523934352
3170;298.511;134.73;-671032e-9;0.0469085;105.622;-0.017367939230806227;21.36650072964101
3180;298.506;135.199;-658469e-9;0.0469337;105.679;-0.017354678563497823;21.38055885889347
3190;298.499;135.669;-662626e-9;0.0469506;105.717;-0.01724220007022526;21.394099693560108
3200;298.493;136.139;-652837e-9;0.0469771;105.777;-0.017213511648603647;21.406268139249953
3210;298.485;136.61;-657444e-9;0.0470086;105.848;-0.017171131166700562;21.420529251282524
3220;298.479;137.08;-65294e-8;0.047028;105.891;-0.017184076079290747;21.43125186906095
3230;298.472;137.551;-652589e-9;0.0470488;105.938;-0.017111225502807845;21.44878891038551
3240;298.466;138.021;-648882e-9;0.0470742;105.995;-0.01705398840214253;21.457458956749093
3250;298.459;138.493;-647751e-9;0.0471019;106.058;-0.016933933370143713;21.474542775694864
3260;298.453;138.964;-643573e-9;0.0471291;106.119;-0.01699262582210864;21.480699316253794
3270;298.447;139.436;-641933e-9;0.0471474;106.16;-0.01681782786798936;21.497474864898344
3280;298.44;139.908;-640512e-9;0.0471812;106.236;-0.016835485673977794;21.504884326999402
3290;298.434;140.38;-635609e-9;0.0471917;106.26;-0.01669761800467344;21.520745832237182
3300;298.428;140.853;-624698e-9;0.0472326;106.352;-0.016779252984790927;21.528105175917418
3310;298.422;141.325;-628199e-9;0.0472419;106.373;-0.016570564513848373;21.54243491916128
3320;298.415;141.798;-621299e-9;0.047279;106.456;-0.01653344961312944;21.550744171325295
3330;298.409;142.272;-618176e-9;0.0472962;106.495;-0.01644912922033738;21.564392761633723
3340;298.403;142.744;-61793e-8;0.0473245;106.559;-0.016430540200524466;21.572639978409832
3350;298.397;143.218;-615421e-9;0.0473423;106.599;-0.016354389087624946;21.58559747352117
3360;298.391;143.692;-614247e-9;0.0473632;106.646;-0.01620018210059765;21.595516177694513
3370;298.384;144.167;-609636e-9;0.0474024;106.734;-0.016195429526085884;21.606348126506113
3380;298.378;144.64;-611203e-9;0.0474005;106.73;-0.016082740827508102;21.61889420204522
3390;298.373;145.116;-602931e-9;0.0474482;106.837;-0.0159879339573347;21.62821280332733
3400;298.366;145.59;-607607e-9;0.0474575;106.858;-0.015865338219053705;21.639689442942206
3410;298.36;146.065;-601171e-9;0.0474942;106.941;-0.015719018889083794;21.645778659306384
3420;298.354;146.541;-60147e-8;0.0475161;106.99;-0.015668927893457134;21.657936672203803
3430;298.349;147.016;-591583e-9;0.0475381;107.04;-0.015638264227585224;21.665532999892076
3440;298.342;147.493;-59725e-8;0.0475704;107.113;-0.015454873962223002;21.677407462865858
3450;298.336;147.969;-587377e-9;0.0475957;107.17;-0.015444050192649102;21.6841005209224
3460;298.33;148.446;-594112e-9;0.0476192;107.223;-0.015216162880172232;21.69724592394587
3470;298.324;148.921;-584697e-9;0.047643;107.276;-0.015197511722819555;21.701664707661784
3480;298.318;149.399;-589605e-9;0.0476739;107.346;-0.014973327563307104;21.714033096939083
3490;298.313;149.876;-578857e-9;0.0476978;107.4;-0.014976663822486027;21.719216406142117
3500;298.307;150.354;-579832e-9;0.0477269;107.465;-0.014752802358627064;21.730247195707932
3510;298.301;150.831;-573114e-9;0.0477519;107.521;-0.014737950174091418;21.7366022905565
3520;298.296;151.309;-572402e-9;0.0477725;107.568;-0.014578738353878951;21.746752211591748
3530;298.29;151.787;-571199e-9;0.0478063;107.644;-0.014468400335005108;21.753112440050906
3540;298.284;152.266;-566639e-9;0.0478256;107.687;-0.014324363827125739;21.760303876593916
3550;298.278;152.743;-573656e-9;0.0478407;107.721;-0.014176613371215067;21.77071263403748
3560;298.273;153.223;-56417e-8;0.0478714;107.79;-0.014060881413143784;21.775979210212228
3570;298.267;153.701;-564291e-9;0.0478887;107.829;-0.013931543925926052;21.784648448095695
3580;298.261;154.182;-560842e-9;0.047927;107.916;-0.013789744673389604;21.79135121956105
3590;298.255;154.66;-562836e-9;0.0479428;107.951;-0.013746058491783175;21.79907497182633
3600;298.25;155.141;-557145e-9;0.0479828;108.041;-0.013516149110157393;21.804512139603055
3610;298.244;155.621;-554463e-9;0.0480013;108.083;-0.013403236613336814;21.81187783475762
3620;298.239;156.102;-546589e-9;0.0480274;108.142;-0.013257249752402696;21.819638811960303
3630;298.233;156.582;-543898e-9;0.0480535;108.2;-0.013082033879264838;21.825406334917133
3640;298.228;157.064;-53256e-8;0.0480874;108.277;-0.013003073028434373;21.83236527214344
3650;298.222;157.545;-540229e-9;0.0481032;108.312;-0.012826895965998654;21.839420539565218
3660;298.217;158.026;-536321e-9;0.0481311;108.375;-0.01275975111133363;21.844038498987896
3670;298.211;158.508;-53923e-8;0.0481524;108.423;-0.012500986101479804;21.851660339323615
3680;298.206;158.99;-533869e-9;0.048182;108.49;-0.012369669960809172;21.855760369057265
3690;298.2;159.473;-541103e-9;0.0482092;108.551;-0.012177672272100861;21.86387376885745
3700;298.195;159.955;-537221e-9;0.0482295;108.597;-0.012042056602528923;21.868831024027557
3710;298.189;160.438;-540353e-9;0.0482643;108.675;-0.011825622283362446;21.87609681743124
3720;298.184;160.921;-53042e-8;0.0482831;108.718;-0.01175212204994799;21.88113110333007
3730;298.179;161.405;-529151e-9;0.0483212;108.803;-0.011524219904090766;21.888088387127233
3740;298.174;161.887;-518037e-9;0.0483336;108.831;-0.011480738734762554;21.89284214499031
3750;298.168;162.373;-517193e-9;0.0483781;108.931;-0.011260176444530569;21.899369541329023
3760;298.164;162.855;-505733e-9;0.0483795;108.935;-0.011155914391030378;21.904775051768986
3770;298.158;163.341;-503967e-9;0.0484261;109.039;-0.010987360806647698;21.908113775473645
3780;298.153;163.824;-500265e-9;0.0484362;109.062;-0.010788220639992541;21.914796823636955
3790;298.148;164.311;-497405e-9;0.0484796;109.16;-0.010672307330923864;21.91759632513257
3800;298.143;164.795;-490128e-9;0.048501;109.208;-0.010477928655566127;21.923658316165696
3810;298.138;165.282;-488197e-9;0.048536;109.287;-0.010349249240607884;21.927378466835503
3820;298.134;165.767;-480194e-9;0.0485646;109.351;-0.01017319594899808;21.93186542021021
3830;298.129;166.254;-479237e-9;0.0485955;109.421;-0.010036913373050689;21.935410783456582
3840;298.124;166.74;-471766e-9;0.0486285;109.495;-0.009867551598170574;21.939789884538136
3850;298.119;167.227;-47129e-8;0.0486466;109.536;-0.009690622249402004;21.942420881044377
3860;298.114;167.714;-470828e-9;0.0486775;109.606;-0.009603719495113103;21.94775793549477
3870;298.11;168.201;-468495e-9;0.0486988;109.653;-0.00943983525038591;21.95080767400996
3880;298.105;168.688;-469749e-9;0.0487311;109.726;-0.009285230896941518;21.955402528191524
3890;298.1;169.176;-464037e-9;0.0487429;109.753;-0.0091308797625742;21.96122823350827
3900;298.096;169.664;-459198e-9;0.0487763;109.828;-0.00891545211428777;21.964389483070164
3910;298.091;170.152;-458099e-9;0.0487945;109.869;-0.008779787942920865;21.971763649011017
3920;298.086;170.64;-44981e-8;0.0488222;109.931;-0.008628493392799388;21.974358277049166
3930;298.082;171.129;-441901e-9;0.0488433;109.979;-0.008419816128501784;21.979477252114084
3940;298.077;171.618;-438204e-9;0.0488763;110.053;-0.008346332849949826;21.982856190992173
3950;298.074;172.107;-428077e-9;0.0488984;110.103;-0.008120197636542762;21.988297520858723
3960;298.069;172.597;-42556e-8;0.0489355;110.186;-0.008038420771567644;21.99081360243596
3970;298.065;173.086;-416328e-9;0.0489486;110.216;-0.007792396687443933;21.997300527450683
3980;298.06;173.577;-421371e-9;0.048981;110.289;-0.007657765693037025;21.99918681979444
3990;298.057;174.067;-404248e-9;0.049007;110.347;-0.0074838317568897365;22.004703630439806
4000;298.052;174.557;-406398e-9;0.0490233;110.384;-0.007368834673212733;22.008047499176136
4010;298.049;175.048;-395548e-9;0.0490558;110.457;-0.007142301617098879;22.01309641195754
4020;298.044;175.539;-392559e-9;0.0490778;110.507;-0.0070417620438873885;22.015457362450928
4030;298.041;176.031;-384558e-9;0.0491104;110.58;-0.006859316531774203;22.02052646249424
4040;298.036;176.522;-379675e-9;0.0491326;110.63;-0.0067333544211664945;22.02287604080663
4050;298.033;177.014;-37745e-8;0.0491525;110.675;-0.006560441402380187;22.028235060297394
4060;298.029;177.506;-368389e-9;0.0491805;110.738;-0.006378757421178333;22.030493681921882
4070;298.026;177.998;-363732e-9;0.0492056;110.795;-0.006249233192946997;22.035477236076602
4080;298.022;178.491;-355757e-9;0.0492309;110.851;-0.006089326386600268;22.037471947833815
4090;298.019;178.983;-350928e-9;0.0492447;110.883;-0.00594863968152333;22.043465354647854
4100;298.015;179.478;-341743e-9;0.0492828;110.968;-0.005786394316733888;22.044842023174212
4110;298.012;179.97;-3371e-7;0.0492939;110.993;-0.005641503770961648;22.05129960842485
4120;298.008;180.465;-328421e-9;0.04933;111.075;-0.005461420469458543;22.052913400648432
4130;298.005;180.957;-322787e-9;0.0493445;111.107;-0.005336257197475661;22.05855099443745
4140;298.002;181.453;-313685e-9;0.049379;111.185;-0.005158001316005476;22.060322367771352
4150;297.999;181.946;-311341e-9;0.0493878;111.205;-0.005012745247669896;22.06662227161361
4160;297.996;182.441;-300865e-9;0.0494254;111.29;-0.004811996825820206;22.067769005690373
4170;297.993;182.935;-297066e-9;0.0494319;111.304;-0.004649020605143012;22.073956365400566
4180;297.991;183.431;-283371e-9;0.0494673;111.384;-0.004502244251995347;22.076078413643717
4190;297.987;183.925;-280225e-9;0.0494779;111.408;-0.004317014315349022;22.08096435112315
4200;297.985;184.422;-267895e-9;0.0495143;111.49;-0.00419540538733164;22.083633613550248
4210;297.982;184.916;-264747e-9;0.0495247;111.513;-0.004015178796855123;22.088381688178305
4220;297.98;185.413;-254208e-9;0.0495563;111.584;-0.0038543654422488398;22.09151595001456
4230;297.977;185.908;-247422e-9;0.0495678;111.61;-0.0036787597784122663;22.095958013800143
4240;297.975;186.406;-236905e-9;0.0495982;111.679;-0.003523986332274025;22.09948789864407
4250;297.973;186.901;-231574e-9;0.0496125;111.711;-0.0033664004521793663;22.103437391614804
4260;297.971;187.399;-222334e-9;0.0496385;111.769;-0.003199641206076298;22.10760965641619
4270;297.968;187.895;-216237e-9;0.049656;111.809;-0.0030540465007276134;22.111002073224896
4280;297.966;188.393;-207129e-9;0.0496813;111.866;-0.002886686683927896;22.115353417902988
4290;297.964;188.889;-20113e-8;0.0496981;111.904;-0.002744670855457494;22.11871447787377
4300;297.962;189.388;-191695e-9;0.0497223;111.958;-0.002572898438331192;22.12337989482223
4310;297.96;189.884;-185303e-9;0.0497389;111.995;-0.0024289523568178637;22.126750311481956
4320;297.959;190.383;-175226e-9;0.0497623;112.048;-0.002264178620638587;22.131442097424234
4330;297.957;190.88;-168473e-9;0.0497785;112.084;-0.002117865481596434;22.134731611766927
4340;297.955;191.38;-157975e-9;0.0498011;112.135;-0.001954499014563061;22.139454499489005
4350;297.954;191.877;-149674e-9;0.0498137;112.164;-0.0018253326082044781;22.14315582214778
4360;297.952;192.377;-140526e-9;0.0498388;112.22;-0.001643837228367741;22.14745258593981
4370;297.951;192.875;-132473e-9;0.0498514;112.249;-0.0015130535596842125;22.151072830795187
4380;297.95;193.375;-123345e-9;0.0498757;112.303;-0.001330611851682696;22.155424677975166
4390;297.948;193.873;-115536e-9;0.049888;112.331;-0.001199445549743295;22.159073398134602
4400;297.947;194.373;-106382e-9;0.0499114;112.384;-0.0010213316582224111;22.163259633100957
4410;297.946;194.872;-986206e-10;0.0499233;112.411;-0.0008883741147418159;22.167050051475655
4420;297.945;195.373;-894337e-10;0.0499462;112.462;-0.0007062175221901548;22.171383855070218
4430;297.944;195.871;-816859e-10;0.0499584;112.49;-0.0005755908073311054;22.174963908747475
4440;297.944;196.373;-723984e-10;0.0499805;112.539;-0.00039137996155331155;22.17930358811527
4450;297.943;196.872;-644748e-10;0.0499864;112.553;-0.00023416795243261088;22.183813202935866
4460;297.942;197.373;-553977e-10;0.0500137;112.614;-8274238502031821e-20;22.1872975353012
4470;297.942;197.873;-473983e-10;0.0500189;112.626;7714256751466955e-20;22.191897997417236
4480;297.941;198.375;-381293e-10;0.0500453;112.685;0.00023520208362639536;22.195332997220593
4490;297.941;198.874;-300665e-10;0.0500504;112.697;0.0003875566472088046;22.19998480961285
4500;297.941;199.376;-20594e-9;0.0500766;112.756;0.0005398339065058925;22.203273038188428
4510;297.94;199.877;-141053e-10;0.0500845;112.774;0.0007192593181617694;22.207403687021717
4520;297.94;200.379;-314074e-11;0.0501067;112.824;0.0008490156432914928;22.211135065662486
4530;297.94;200.879;-377635e-12;0.0501146;112.841;0.0010475797088653432;22.21575084021088
4540;297.94;201.382;143525e-10;0.0501361;112.89;0.0011557550058856974;22.21898502186707
4550;297.94;201.883;171083e-10;0.0501436;112.907;0.0013562794378171152;22.223534385781207
4560;297.94;202.386;311152e-10;0.0501614;112.947;0.001482913089337098;22.227247531838522
4570;297.94;202.887;347215e-10;0.0501723;112.971;0.0016636762212061808;22.231312533789882
4580;297.941;203.39;449354e-10;0.050191;113.013;0.0018086575275792394;22.235249184780628
4590;297.941;203.891;522384e-10;0.050201;113.036;0.001970070683529221;22.239077150633655
4600;297.941;204.395;586359e-10;0.0502204;113.08;0.002144511639419357;22.243024074716814
4610;297.942;204.897;696797e-10;0.0502288;113.098;0.002287182481055591;22.246681086599114
4620;297.943;205.4;75956e-9;0.0502477;113.141;0.0024525913318828923;22.250422019904455
4630;297.944;205.902;886577e-10;0.0502576;113.163;0.0026094134601687964;22.25468569461409
4640;297.944;206.406;947125e-10;0.0502757;113.204;0.002777347472762271;22.25836166637352
4650;297.946;206.909;105951e-9;0.0502834;113.221;0.002914696376660925;22.262007501645627
4660;297.946;207.413;110556e-9;0.0503031;113.266;0.0030711834314223084;22.26590870726544
4670;297.948;207.916;121809e-9;0.0503102;113.282;0.003197316937381587;22.269541295146226
4680;297.949;208.42;127904e-9;0.0503284;113.323;0.0033754627500091044;22.27307829871222
4690;297.95;208.923;141958e-9;0.0503391;113.347;0.0035379167628340814;22.27748756940416
4700;297.952;209.428;146076e-9;0.0503567;113.387;0.0036664351070579593;22.279408560697277
4710;297.953;209.931;158101e-9;0.0503656;113.407;0.003831023318471488;22.284805715072615
4720;297.955;210.436;163108e-9;0.0503818;113.443;0.003974675166469674;22.286111180339695
4730;297.957;210.94;176628e-9;0.0503925;113.467;0.004159485782660812;22.291578072401155
4740;297.958;211.444;176843e-9;0.0504087;113.504;0.0043106419297514;22.29270415698801
4750;297.96;211.949;190058e-9;0.0504181;113.525;0.0044955195718709845;22.29812573052405
4760;297.961;212.454;191588e-9;0.0504361;113.565;0.004648780676031983;22.298687612614685
4770;297.964;212.958;202241e-9;0.0504463;113.588;0.004811380584731028;22.30438084988884
4780;297.965;213.463;207724e-9;0.0504606;113.62;0.00495938842791998;22.304765051258197
4790;297.968;213.968;223053e-9;0.0504731;113.649;0.005079001411071029;22.310341066419515
4800;297.97;214.474;223172e-9;0.050485;113.675;0.005267887141619654;22.310558222878708
4810;297.972;214.979;235512e-9;0.0505002;113.71;0.005415533422962885;22.316181793774362
4820;297.975;215.484;245695e-9;0.0505145;113.742;0.005600827417083858;22.316491724318936
4830;297.977;215.99;251763e-9;0.0505232;113.761;0.0057229037850783145;22.321720750342884
4840;297.981;216.496;266587e-9;0.0505386;113.796;0.005877290278178622;22.32228711890582
4850;297.983;217.001;269996e-9;0.0505451;113.811;0.006032728813534045;22.327240767560333
4860;297.986;217.508;285993e-9;0.0505668;113.86;0.006231130161645009;22.326974878918566
4870;297.988;218.013;289345e-9;0.0505701;113.867;0.006356342492398855;22.333171922512108
4880;297.991;218.52;299763e-9;0.0505935;113.92;0.006564052974206511;22.332351249419588
4890;297.994;219.026;30716e-8;0.0505953;113.924;0.006687307502985254;22.33819551304117
4900;297.998;219.533;313754e-9;0.050617;113.973;0.006871511397640888;22.33698414800536
4910;298.001;220.039;321475e-9;0.0506199;113.979;0.007014810076905023;22.34273710994359
4920;298.005;220.546;331278e-9;0.0506499;114.047;0.007256235728719147;22.34119973541074
4930;298.007;221.053;331604e-9;0.0506492;114.045;0.007338341753451624;22.347062746040606
4940;298.011;221.56;343195e-9;0.0506794;114.113;0.007608047150726502;22.345371518217778
4950;298.014;222.067;347178e-9;0.0506733;114.099;0.007650408049754619;22.351011418685253
4960;298.018;222.575;359193e-9;0.0507069;114.175;0.007902086922091305;22.349677113301112
4970;298.021;223.081;362573e-9;0.0506983;114.156;0.007938007446391823;22.35463861225677
4980;298.025;223.59;377055e-9;0.0507326;114.233;0.008181900346013436;22.352888449126613
4990;298.029;224.097;386868e-9;0.0507311;114.229;0.008216995097093213;22.357879126282732
5000;298.033;224.605;392029e-9;0.0507601;114.295;0.008473232505102386;22.35585666003231
5010;298.037;225.113;402377e-9;0.0507574;114.289;0.008552828711056058;22.361911084554805
5020;298.041;225.621;402177e-9;0.050784;114.349;0.008753377126362528;22.35955682520943
5030;298.045;226.129;417422e-9;0.0507799;114.339;0.00882631547420517;22.365310528572465
