time;PosX;PosY;v_x;v_y;Re
53640;319.36;2666.95;0.0166327;0.0481253;108.362
53650;319.526;2667.43;0.016448;0.0481861;108.499
53660;319.689;2667.92;0.0162512;0.048245;108.632
53670;319.85;2668.4;0.0160644;0.0483159;108.791
53680;320.011;2668.88;0.0158788;0.0483637;108.899
53690;320.169;2669.37;0.0156879;0.0484121;109.008
53700;320.324;2669.85;0.015488;0.0484842;109.17
53710;320.479;2670.34;0.0153004;0.0485385;109.292
53720;320.63;2670.82;0.0150978;0.0485965;109.423
53730;320.779;2671.31;0.0148829;0.0486569;109.559
53740;320.928;2671.8;0.0146946;0.0487089;109.676
53750;321.074;2672.28;0.0144941;0.0487666;109.806
53760;321.22;2672.77;0.0143086;0.0488263;109.941
53770;321.361;2673.26;0.0140942;0.0488866;110.076
53780;321.502;2673.75;0.0138983;0.0489295;110.173
53790;321.638;2674.24;0.0136818;0.0489926;110.315
53800;321.774;2674.73;0.0134635;0.0490348;110.41
53810;321.908;2675.22;0.0132682;0.0490934;110.542
53820;322.041;2675.71;0.0130673;0.0491456;110.659
53830;322.17;2676.21;0.0128444;0.0491929;110.766
53840;322.297;2676.7;0.0126344;0.0492512;110.897
53850;322.423;2677.19;0.0124233;0.0493015;111.011
53860;322.545;2677.69;0.0122057;0.049351;111.122
53870;322.666;2678.18;0.0119887;0.0494017;111.236
53880;322.786;2678.67;0.0117787;0.0494464;111.337
53890;322.903;2679.17;0.0115655;0.0494933;111.442
53900;323.017;2679.67;0.0113413;0.0495445;111.558
53910;323.129;2680.16;0.0111245;0.0495829;111.644
53920;323.24;2680.66;0.0109136;0.0496387;111.77
53930;323.348;2681.16;0.0106897;0.0496827;111.869
53940;323.453;2681.65;0.0104578;0.0497297;111.975
53950;323.556;2682.15;0.010235;0.0497724;112.071
53960;323.659;2682.65;0.0100251;0.0498113;112.158
53970;323.758;2683.15;0.00980491;0.0498536;112.254
53980;323.855;2683.65;0.00958238;0.0499021;112.363
53990;323.949;2684.15;0.00935276;0.0499368;112.441
54000;324.041;2684.65;0.0091194;0.0499639;112.502
54010;324.132;2685.15;0.00890201;0.0500231;112.635
54020;324.22;2685.65;0.00867457;0.0500433;112.681
54030;324.304;2686.15;0.00843886;0.0500908;112.788
54040;324.388;2686.65;0.00821031;0.0501214;112.857
54050;324.468;2687.15;0.0079807;0.0501528;112.927
54060;324.547;2687.65;0.00774734;0.0501957;113.024
54070;324.625;2688.16;0.00753774;0.0502245;113.089
54080;324.699;2688.66;0.00729787;0.0502575;113.163
54090;324.77;2689.16;0.00706131;0.0502912;113.239
54100;324.84;2689.67;0.00683412;0.0503244;113.314
54110;324.907;2690.17;0.00660421;0.0503488;113.369
54120;324.972;2690.67;0.00636473;0.0503868;113.454
54130;325.035;2691.18;0.00614534;0.0504005;113.485
54140;325.095;2691.68;0.00590967;0.0504483;113.593
54150;325.153;2692.19;0.0056767;0.05045;113.597
54160;325.208;2692.69;0.00543816;0.0505;113.709
54170;325.261;2693.2;0.00520481;0.0505107;113.733
54180;325.312;2693.7;0.00496407;0.0505398;113.799
54190;325.36;2694.21;0.00473181;0.0505534;113.829
54200;325.407;2694.72;0.00450022;0.0505941;113.921
54210;325.45;2695.22;0.00425722;0.0506014;113.938
54220;325.491;2695.73;0.00402503;0.0506264;113.994
54230;325.531;2696.23;0.00378976;0.0506396;114.024
54240;325.567;2696.74;0.00355019;0.0506646;114.08
54250;325.602;2697.25;0.00332657;0.0506744;114.102
54260;325.633;2697.76;0.00307241;0.0506847;114.125
54270;325.664;2698.26;0.00285073;0.0507056;114.172
54280;325.691;2698.77;0.00261027;0.0507086;114.179
54290;325.715;2699.28;0.00236461;0.0507326;114.233
54300;325.738;2699.79;0.00213889;0.0507317;114.231
54310;325.757;2700.29;0.0018928;0.0507587;114.292
54320;325.776;2700.8;0.00166218;0.0507555;114.284
54330;325.791;2701.31;0.00141869;0.0507761;114.331
54340;325.803;2701.82;0.00117458;0.0507697;114.317
54350;325.815;2702.33;0.000956272;0.0507871;114.356
54360;325.822;2702.83;0.000708909;0.0507879;114.357
54370;325.829;2703.34;0.000479646;0.0507924;114.368
54380;325.832;2703.85;0.00023973;0.050795;114.373
54390;325.833;2704.36;-4.73141e-06;0.0507995;114.384
54400;325.832;2704.87;-0.000238266;0.0507975;114.379
54410;325.828;2705.38;-0.000474541;0.0508003;114.385
54420;325.822;2705.88;-0.000710402;0.0507859;114.353
54430;325.814;2706.39;-0.000943209;0.0507969;114.378
54440;325.803;2706.9;-0.00119004;0.0507881;114.358
54450;325.79;2707.41;-0.001422;0.0507818;114.344
54460;325.774;2707.92;-0.00166576;0.0507712;114.32
54470;325.757;2708.43;-0.00189233;0.050782;114.344
54480;325.736;2708.93;-0.00213407;0.0507654;114.307
54490;325.713;2709.44;-0.00237181;0.0507597;114.294
54500;325.688;2709.95;-0.00260496;0.0507492;114.27
54510;325.66;2710.46;-0.00284511;0.0507277;114.222
54520;325.631;2710.97;-0.00307796;0.0507233;114.212
54530;325.599;2711.47;-0.00331093;0.0506965;114.151
54540;325.566;2711.98;-0.00354022;0.0506956;114.15
54550;325.528;2712.49;-0.00377968;0.0506694;114.091
54560;325.49;2712.99;-0.00400791;0.0506592;114.067
54570;325.447;2713.5;-0.00424425;0.0506226;113.985
54580;325.404;2714.01;-0.0044795;0.0506131;113.964
54590;325.358;2714.51;-0.00470578;0.0505678;113.862
54600;325.309;2715.02;-0.00494975;0.0505707;113.868
54610;325.259;2715.53;-0.00516887;0.0505331;113.784
54620;325.205;2716.03;-0.0054118;0.0505169;113.747
54630;325.151;2716.54;-0.00562794;0.0504945;113.697
54640;325.093;2717.04;-0.00586691;0.0504611;113.622
54650;325.033;2717.55;-0.00609196;0.0504413;113.577
54660;324.97;2718.05;-0.00633244;0.0504081;113.502
54670;324.906;2718.56;-0.00655147;0.0503855;113.451
54680;324.838;2719.06;-0.00678829;0.0503465;113.363
54690;324.771;2719.56;-0.00700241;0.0503174;113.298
54700;324.699;2720.07;-0.00723555;0.0502722;113.196
54710;324.626;2720.57;-0.00745602;0.0502586;113.166
54720;324.549;2721.07;-0.00769153;0.0501968;113.026
54730;324.471;2721.57;-0.00791358;0.0501815;112.992
54740;324.391;2722.08;-0.00814292;0.0501386;112.895
54750;324.307;2722.58;-0.00836908;0.0500968;112.801
54760;324.222;2723.08;-0.00859568;0.0500634;112.726
54770;324.136;2723.58;-0.00880549;0.0500203;112.629
54780;324.047;2724.08;-0.00902801;0.0499834;112.546
54790;323.955;2724.58;-0.00924731;0.0499242;112.413
54800;323.861;2725.08;-0.00947296;0.0498972;112.352
54810;323.765;2725.58;-0.0096837;0.049832;112.205
54820;323.668;2726.08;-0.00989443;0.0498083;112.152
54830;323.567;2726.57;-0.0101142;0.0497308;111.977
54840;323.464;2727.07;-0.0103337;0.0497022;111.913
54850;323.359;2727.57;-0.0105542;0.0496428;111.779
54860;323.253;2728.07;-0.0107627;0.0496093;111.704
54870;323.144;2728.56;-0.0109735;0.0495555;111.583
54880;323.032;2729.06;-0.0111873;0.0494981;111.453
54890;322.921;2729.55;-0.0113913;0.0494532;111.352
54900;322.805;2730.05;-0.0115984;0.0493893;111.208
54910;322.688;2730.54;-0.0118083;0.0493464;111.112
54920;322.568;2731.03;-0.0120097;0.0492778;110.957
54930;322.447;2731.53;-0.0122243;0.0492356;110.862
54940;322.323;2732.02;-0.0124207;0.0491559;110.683
54950;322.198;2732.51;-0.0126312;0.0491222;110.607
54960;322.071;2733;-0.0128209;0.0490353;110.411
54970;321.941;2733.49;-0.0130301;0.0490001;110.332
54980;321.81;2733.98;-0.0132223;0.0489373;110.19
54990;321.677;2734.47;-0.0134159;0.0488794;110.06
55000;321.541;2734.96;-0.0136172;0.0488153;109.916
55010;321.404;2735.45;-0.0138067;0.0487532;109.776
55020;321.264;2735.94;-0.0140034;0.0486839;109.62
55030;321.123;2736.42;-0.0141985;0.0486225;109.482
55040;320.98;2736.91;-0.0143855;0.0485677;109.358
55050;320.835;2737.4;-0.0145678;0.0484886;109.18
55060;320.689;2737.88;-0.014752;0.048434;109.057
55070;320.54;2738.36;-0.0149314;0.0483544;108.878
55080;320.391;2738.85;-0.0151245;0.0483136;108.786
55090;320.236;2739.33;-0.0153187;0.0482174;108.57
55100;320.082;2739.81;-0.0154986;0.0481821;108.49
55110;319.926;2740.3;-0.0156758;0.0480985;108.302
55120;319.769;2740.78;-0.0158429;0.0480378;108.165
55130;319.609;2741.26;-0.0160312;0.0479741;108.022
55140;319.449;2741.74;-0.0161909;0.0479093;107.876
55150;319.285;2742.22;-0.0163734;0.0478331;107.704
55160;319.12;2742.69;-0.0165473;0.0477664;107.554
55170;318.954;2743.17;-0.0167176;0.0477011;107.407
55180;318.786;2743.65;-0.0168719;0.047624;107.233
55190;318.617;2744.13;-0.0170454;0.0475742;107.121
55200;318.444;2744.6;-0.0172145;0.0475014;106.957
55210;318.272;2745.08;-0.0173698;0.0474253;106.786
55220;318.096;2745.55;-0.0175378;0.0473504;106.617
55230;317.92;2746.02;-0.0176985;0.0472942;106.491
55240;317.742;2746.5;-0.0178495;0.0472113;106.304
55250;317.562;2746.97;-0.0180131;0.0471627;106.195
55260;317.382;2747.44;-0.0181593;0.0470842;106.018
55270;317.2;2747.91;-0.0183128;0.0470228;105.88
55280;317.015;2748.38;-0.0184726;0.0469501;105.716
55290;316.828;2748.85;-0.0186257;0.0468849;105.569
55300;316.641;2749.32;-0.0187705;0.0468134;105.408
55310;316.454;2749.79;-0.0188984;0.0467495;105.264
55320;316.263;2750.25;-0.019064;0.0466841;105.117
55330;316.072;2750.72;-0.0191965;0.0466122;104.955
55340;315.878;2751.19;-0.0193446;0.0465451;104.804
55350;315.684;2751.65;-0.0194827;0.0464905;104.681
55360;315.489;2752.12;-0.019613;0.0464051;104.489
55370;315.293;2752.58;-0.019745;0.0463716;104.413
55380;315.093;2753.04;-0.0198891;0.0462816;104.211
55390;314.894;2753.51;-0.0200176;0.0462283;104.091
55400;314.692;2753.97;-0.0201505;0.0461529;103.921
55410;314.491;2754.43;-0.0202654;0.0461029;103.808
55420;314.286;2754.89;-0.0204068;0.0460397;103.666
55430;314.081;2755.35;-0.0205355;0.045983;103.538
55440;313.875;2755.81;-0.0206562;0.0459062;103.365
55450;313.668;2756.27;-0.0207743;0.0458571;103.255
55460;313.459;2756.73;-0.0209005;0.0458003;103.127
55470;313.249;2757.19;-0.0210126;0.0457411;102.994
55480;313.038;2757.65;-0.0211332;0.0456808;102.858
55490;312.827;2758.1;-0.0212368;0.0456194;102.72
55500;312.613;2758.56;-0.0213577;0.0455574;102.58
55510;312.399;2759.01;-0.0214699;0.0455143;102.483
55520;312.184;2759.47;-0.0215715;0.045448;102.334
55530;311.968;2759.93;-0.0216861;0.0454061;102.239
55540;311.75;2760.38;-0.0217899;0.0453408;102.092
55550;311.531;2760.83;-0.0218973;0.0453019;102.005
55560;311.311;2761.28;-0.0219983;0.0452363;101.857
55570;311.092;2761.74;-0.0220826;0.0451936;101.761
55580;310.869;2762.19;-0.0221993;0.0451458;101.653
55590;310.646;2762.64;-0.0222963;0.0450922;101.533
55600;310.423;2763.09;-0.0223954;0.0450545;101.448
55610;310.198;2763.54;-0.022487;0.0450036;101.333
55620;309.973;2763.99;-0.0225735;0.044961;101.237
55630;309.746;2764.44;-0.0226694;0.0449012;101.102
55640;309.518;2764.89;-0.0227651;0.0448629;101.016
55650;309.291;2765.34;-0.0228436;0.0448171;100.913
55660;309.062;2765.79;-0.0229189;0.0447759;100.82
55670;308.831;2766.24;-0.0230219;0.0447389;100.737
55680;308.6;2766.68;-0.0230963;0.0446928;100.633
55690;308.369;2767.13;-0.0231845;0.0446551;100.548
55700;308.137;2767.58;-0.0232561;0.0446271;100.485
55710;307.903;2768.02;-0.0233345;0.044582;100.384
55720;307.67;2768.47;-0.0234107;0.0445459;100.302
55730;307.434;2768.92;-0.0234933;0.0445103;100.222
55740;307.2;2769.36;-0.023555;0.0444817;100.158
55750;306.963;2769.81;-0.0236238;0.0444508;100.088
55760;306.726;2770.25;-0.0237063;0.0444243;100.029
55770;306.489;2770.69;-0.0237583;0.0443798;99.9285
55780;306.251;2771.14;-0.0238318;0.0443586;99.8807
55790;306.012;2771.58;-0.0238886;0.044329;99.8142
55800;305.773;2772.03;-0.0239477;0.0442941;99.7356
55810;305.532;2772.47;-0.0240151;0.0442788;99.7011
55820;305.291;2772.91;-0.0240803;0.0442447;99.6243
55830;305.051;2773.35;-0.0241281;0.0442331;99.5982
55840;304.808;2773.8;-0.0241963;0.0442017;99.5276
55850;304.566;2774.24;-0.0242397;0.0441896;99.5003
55860;304.324;2774.68;-0.0242812;0.044153;99.4177
55870;304.079;2775.12;-0.0243412;0.0441447;99.3992
55880;303.837;2775.56;-0.0243802;0.0441249;99.3544
55890;303.592;2776.01;-0.0244264;0.0441037;99.3068
55900;303.347;2776.45;-0.0244831;0.0441001;99.2986
55910;303.101;2776.89;-0.0245182;0.0440663;99.2226
55920;302.858;2777.33;-0.0245362;0.0440658;99.2215
55930;302.609;2777.77;-0.0246017;0.0440407;99.165
55940;302.363;2778.21;-0.0246435;0.0440465;99.1781
55950;302.117;2778.65;-0.0246724;0.0440349;99.1519
55960;301.871;2779.09;-0.0247006;0.0440334;99.1485
55970;301.623;2779.53;-0.0247324;0.0440188;99.1155
55980;301.374;2779.97;-0.0247655;0.0440012;99.076
55990;301.128;2780.41;-0.024783;0.0440105;99.0969
56000;300.879;2780.85;-0.0248171;0.0440034;99.0811
56010;300.631;2781.29;-0.0248383;0.0440026;99.0792
56020;300.381;2781.73;-0.0248706;0.043998;99.0687
56030;300.133;2782.18;-0.0248879;0.0440062;99.0873
56040;299.885;2782.62;-0.024894;0.0439996;99.0725
56050;299.635;2783.06;-0.0249073;0.0439985;99.0699
56060;299.384;2783.5;-0.0249437;0.0440086;99.0926
56070;299.135;2783.94;-0.0249447;0.0440033;99.0807
56080;298.887;2784.38;-0.0249419;0.0440169;99.1113
56090;298.635;2784.82;-0.0249692;0.0440144;99.1057
56100;298.386;2785.26;-0.0249771;0.0440375;99.1577
56110;298.135;2785.7;-0.0249788;0.0440335;99.1486
56120;297.886;2786.14;-0.0249826;0.0440609;99.2103
56130;297.635;2786.58;-0.0249835;0.0440581;99.2042
56140;297.385;2787.02;-0.0249817;0.0440737;99.2393
56150;297.136;2787.46;-0.0249716;0.04409;99.276
56160;296.886;2787.9;-0.0249722;0.0441042;99.3079
56170;296.635;2788.34;-0.0249703;0.0441238;99.3521
56180;296.386;2788.79;-0.024949;0.0441275;99.3604
56190;296.138;2789.23;-0.0249337;0.0441677;99.4509
56200;295.888;2789.67;-0.0249129;0.04418;99.4786
56210;295.638;2790.11;-0.0249079;0.0441984;99.5201
56220;295.389;2790.55;-0.0248861;0.0442208;99.5706
56230;295.14;2791;-0.0248731;0.0442441;99.6229
56240;294.892;2791.44;-0.0248378;0.0442734;99.6889
56250;294.643;2791.88;-0.0248129;0.0442877;99.7212
56260;294.394;2792.33;-0.0247933;0.0443229;99.8003
56270;294.146;2792.77;-0.0247661;0.0443461;99.8526
56280;293.899;2793.21;-0.0247228;0.0443748;99.9172
56290;293.652;2793.66;-0.024691;0.0444001;99.9743
56300;293.404;2794.1;-0.024674;0.0444367;100.057
56310;293.158;2794.55;-0.0246248;0.0444663;100.123
56320;292.913;2794.99;-0.0245701;0.0444994;100.198
56330;292.666;2795.44;-0.0245336;0.0445307;100.268
56340;292.42;2795.88;-0.0245052;0.0445697;100.356
56350;292.176;2796.33;-0.0244487;0.044595;100.413
56360;291.932;2796.78;-0.0243903;0.0446399;100.514
56370;291.686;2797.22;-0.0243529;0.0446597;100.559
56380;291.444;2797.67;-0.0242965;0.0447149;100.683
56390;291.201;2798.12;-0.0242389;0.0447455;100.752
56400;290.959;2798.57;-0.0241794;0.0448002;100.875
56410;290.717;2799.02;-0.0241195;0.0448266;100.934
56420;290.476;2799.46;-0.0240563;0.0448726;101.038
56430;290.236;2799.91;-0.0239953;0.0449261;101.159
56440;289.996;2800.36;-0.0239205;0.0449479;101.208
56450;289.757;2800.81;-0.0238575;0.0450039;101.334
56460;289.518;2801.26;-0.0237861;0.0450377;101.41
56470;289.281;2801.71;-0.0237122;0.0451038;101.559
56480;289.044;2802.17;-0.0236279;0.0451478;101.658
56490;288.807;2802.62;-0.0235633;0.0451935;101.761
56500;288.573;2803.07;-0.0234667;0.0452342;101.852
56510;288.338;2803.52;-0.0233923;0.045279;101.953
56520;288.104;2803.98;-0.0233025;0.0453446;102.101
56530;287.872;2804.43;-0.0232089;0.0453723;102.163
56540;287.64;2804.89;-0.0231208;0.0454344;102.303
56550;287.408;2805.34;-0.0230381;0.0454965;102.443
56560;287.179;2805.8;-0.0229366;0.0455416;102.544
56570;286.95;2806.25;-0.0228384;0.0455905;102.655
56580;286.722;2806.71;-0.0227418;0.0456378;102.761
56590;286.495;2807.17;-0.0226305;0.0456973;102.895
56600;286.27;2807.62;-0.0225223;0.0457414;102.994
56610;286.044;2808.08;-0.0224185;0.0458046;103.137
56620;285.82;2808.54;-0.0223158;0.0458577;103.256
56630;285.597;2809;-0.0222092;0.0459171;103.39
56640;285.377;2809.46;-0.0220879;0.0459779;103.527
56650;285.155;2809.92;-0.0219822;0.0460212;103.624
56660;284.935;2810.38;-0.0218681;0.0460898;103.779
56670;284.717;2810.84;-0.0217429;0.0461373;103.886
56680;284.502;2811.3;-0.0216097;0.0461985;104.024
56690;284.285;2811.77;-0.0214947;0.0462555;104.152
56700;284.071;2812.23;-0.0213691;0.0463219;104.301
56710;283.857;2812.69;-0.0212388;0.0463735;104.418
56720;283.645;2813.16;-0.0211107;0.0464298;104.544
56730;283.436;2813.62;-0.0209693;0.0465039;104.711
56740;283.226;2814.09;-0.020844;0.0465486;104.812
56750;283.018;2814.55;-0.0206968;0.0466093;104.949
56760;282.812;2815.02;-0.0205582;0.046667;105.079
56770;282.606;2815.49;-0.0204233;0.0467337;105.229
56780;282.403;2815.96;-0.0202807;0.0467996;105.377
56790;282.201;2816.42;-0.0201272;0.0468453;105.48
56800;282;2816.89;-0.0199858;0.0469237;105.656
56810;281.8;2817.36;-0.0198412;0.0469722;105.766
56820;281.603;2817.84;-0.0196808;0.0470509;105.943
56830;281.407;2818.31;-0.0195269;0.0470965;106.046
56840;281.212;2818.78;-0.019373;0.0471574;106.183
56850;281.019;2819.25;-0.019219;0.0472274;106.34
56860;280.827;2819.72;-0.0190652;0.0472904;106.482
56870;280.638;2820.2;-0.0188867;0.0473445;106.604
56880;280.448;2820.67;-0.0187418;0.0474085;106.748
56890;280.261;2821.14;-0.0185804;0.0474746;106.897
56900;280.078;2821.62;-0.0183947;0.0475261;107.013
56910;279.895;2822.1;-0.0182269;0.0475955;107.169
56920;279.714;2822.57;-0.0180582;0.0476594;107.313
56930;279.532;2823.05;-0.0178995;0.0477205;107.451
56940;279.355;2823.53;-0.0177146;0.0477802;107.585
56950;279.178;2824.01;-0.0175414;0.0478324;107.703
56960;279.003;2824.49;-0.0173703;0.0479036;107.863
56970;278.83;2824.96;-0.0171863;0.0479455;107.957
56980;278.66;2825.45;-0.0169979;0.0480232;108.132
56990;278.489;2825.93;-0.0168351;0.0480817;108.264
57000;278.323;2826.41;-0.0166441;0.0481459;108.409
57010;278.157;2826.89;-0.0164503;0.0481966;108.523
57020;277.994;2827.37;-0.0162656;0.048263;108.672
57030;277.832;2827.86;-0.0160762;0.0483206;108.802
57040;277.672;2828.34;-0.0158908;0.0483601;108.891
57050;277.515;2828.82;-0.0156872;0.0484353;109.06
57060;277.358;2829.31;-0.0154991;0.0484889;109.181
57070;277.204;2829.79;-0.0153067;0.048552;109.323
57080;277.054;2830.28;-0.0150918;0.0486044;109.441
57090;276.902;2830.77;-0.0149092;0.048671;109.591
57100;276.753;2831.26;-0.0147194;0.048726;109.715
57110;276.606;2831.74;-0.0145177;0.0487752;109.825
57120;276.464;2832.23;-0.0143027;0.0488333;109.956
57130;276.321;2832.72;-0.0141061;0.0488758;110.052
57140;276.181;2833.21;-0.0138993;0.0489396;110.196
57150;276.043;2833.7;-0.0136896;0.0489827;110.293
57160;275.906;2834.19;-0.0134878;0.0490511;110.447
57170;275.772;2834.68;-0.0132887;0.0490972;110.55
57180;275.64;2835.17;-0.013076;0.0491573;110.686
57190;275.511;2835.66;-0.0128597;0.0492034;110.79
57200;275.384;2836.16;-0.0126414;0.0492587;110.914
57210;275.259;2836.65;-0.0124255;0.0493124;111.035
57220;275.135;2837.14;-0.0122212;0.0493449;111.108
57230;275.013;2837.64;-0.0120095;0.0494052;111.244
57240;274.895;2838.13;-0.0117878;0.0494447;111.333
57250;274.778;2838.63;-0.0115692;0.0495069;111.473
57260;274.663;2839.12;-0.0113515;0.0495345;111.535
57270;274.55;2839.62;-0.0111392;0.0496061;111.696
57280;274.44;2840.12;-0.0109191;0.0496467;111.788
57290;274.332;2840.61;-0.0106982;0.0496914;111.888
57300;274.226;2841.11;-0.0104792;0.0497366;111.99
57310;274.123;2841.61;-0.0102546;0.0497702;112.066
57320;274.021;2842.11;-0.0100325;0.0498202;112.179
57330;273.923;2842.61;-0.00980571;0.0498609;112.27
57340;273.826;2843.11;-0.00957965;0.0498971;112.352
57350;273.731;2843.6;-0.00935609;0.0499345;112.436
57360;273.639;2844.11;-0.00912808;0.0499895;112.56
57370;273.549;2844.61;-0.00890077;0.0500232;112.636
57380;273.46;2845.11;-0.00867555;0.0500708;112.743
57390;273.374;2845.61;-0.00845313;0.0500976;112.803
57400;273.291;2846.11;-0.00822431;0.0501299;112.876
57410;273.209;2846.61;-0.00800518;0.0501689;112.964
57420;273.13;2847.11;-0.00777408;0.0502106;113.057
57430;273.053;2847.62;-0.00754828;0.0502412;113.126
57440;272.979;2848.12;-0.00731474;0.050271;113.193
57450;272.908;2848.62;-0.00707462;0.0503078;113.276
57460;272.838;2849.13;-0.00685016;0.0503332;113.333
57470;272.771;2849.63;-0.00661318;0.0503675;113.411
57480;272.705;2850.13;-0.00638927;0.0503826;113.445
57490;272.644;2850.64;-0.00614278;0.0504315;113.555
57500;272.583;2851.14;-0.00591572;0.0504416;113.578
57510;272.525;2851.65;-0.00568164;0.0504823;113.669
57520;272.47;2852.15;-0.00545393;0.0504943;113.696
57530;272.417;2852.66;-0.00520715;0.0505226;113.76
57540;272.365;2853.16;-0.00497917;0.0505403;113.8
57550;272.316;2853.67;-0.00474645;0.0505708;113.869
57560;272.27;2854.18;-0.00451394;0.0505888;113.909
57570;272.227;2854.68;-0.00427087;0.050614;113.966
57580;272.184;2855.19;-0.004048;0.0506318;114.006
57590;272.145;2855.7;-0.0038069;0.0506485;114.044
57600;272.108;2856.2;-0.00357361;0.0506752;114.104
57610;272.073;2856.71;-0.00333953;0.0506863;114.129
57620;272.042;2857.22;-0.00309505;0.0507005;114.161
57630;272.012;2857.73;-0.00285985;0.0507224;114.21
57640;271.984;2858.23;-0.00262753;0.0507334;114.235
57650;271.959;2858.74;-0.00239202;0.0507401;114.25
57660;271.937;2859.25;-0.00215263;0.0507564;114.286
57670;271.917;2859.76;-0.00190907;0.0507514;114.275
57680;271.899;2860.27;-0.00167974;0.0507733;114.325
57690;271.884;2860.77;-0.00143401;0.050776;114.331
57700;271.871;2861.28;-0.00119995;0.0507954;114.374
57710;271.859;2861.79;-0.000972255;0.0507888;114.359
57720;271.851;2862.3;-0.000726613;0.0508061;114.398
57730;271.846;2862.81;-0.000486458;0.0507936;114.37
57740;271.842;2863.32;-0.000252993;0.0508088;114.404
57750;271.841;2863.82;-1.7656e-05;0.0508026;114.39
57760;271.842;2864.33;0.000223523;0.0508121;114.412
57770;271.845;2864.84;0.000461373;0.0508055;114.397
57780;271.85;2865.35;0.000692275;0.0508141;114.416
57790;271.859;2865.86;0.000936725;0.0507994;114.383
57800;271.871;2866.37;0.0011771;0.0508054;114.397
57810;271.883;2866.87;0.00140572;0.0507884;114.359
57820;271.898;2867.38;0.00163905;0.0507932;114.369
57830;271.916;2867.89;0.00188001;0.0507799;114.339
57840;271.935;2868.4;0.0021062;0.0507704;114.318
57850;271.959;2868.91;0.00235722;0.0507651;114.306
57860;271.982;2869.42;0.00258319;0.0507575;114.289
57870;272.01;2869.92;0.00282491;0.050742;114.254
57880;272.04;2870.43;0.00305952;0.0507346;114.237
57890;272.072;2870.94;0.00329222;0.0507217;114.208
57900;272.106;2871.45;0.00352587;0.0506966;114.152
57910;272.143;2871.95;0.00376705;0.0506893;114.135
57920;272.181;2872.46;0.00398587;0.0506641;114.079
57930;272.223;2872.97;0.00423797;0.050656;114.06
57940;272.266;2873.47;0.00445639;0.0506314;114.005
57950;272.312;2873.98;0.00468982;0.0506073;113.951
57960;272.36;2874.49;0.00492271;0.0505755;113.879
57970;272.41;2874.99;0.00514872;0.0505687;113.864
57980;272.463;2875.5;0.00538048;0.0505391;113.797
57990;272.518;2876.01;0.00561745;0.0505176;113.749
58000;272.576;2876.51;0.00584637;0.050488;113.682
58010;272.636;2877.02;0.0060771;0.0504534;113.604
58020;272.698;2877.52;0.00630721;0.0504335;113.559
58030;272.762;2878.02;0.0065391;0.0503951;113.473
58040;272.829;2878.53;0.00676596;0.0503679;113.412
58050;272.898;2879.03;0.006998;0.05033;113.326
58060;272.97;2879.54;0.00722578;0.050304;113.268
58070;273.044;2880.04;0.0074542;0.050261;113.171
58080;273.118;2880.54;0.00767289;0.0502315;113.105
58090;273.196;2881.04;0.00789445;0.0501731;112.973
58100;273.276;2881.55;0.00811938;0.0501678;112.961
58110;273.357;2882.05;0.00833577;0.0501173;112.847
58120;273.444;2882.55;0.0085675;0.0500784;112.76
58130;273.531;2883.05;0.00879344;0.0500385;112.67
58140;273.62;2883.55;0.00901083;0.0499922;112.566
58150;273.712;2884.05;0.00923567;0.0499528;112.477
58160;273.806;2884.55;0.00946043;0.0499009;112.36
58170;273.901;2885.05;0.00966855;0.0498637;112.276
58180;274;2885.55;0.0098919;0.0498021;112.138
58190;274.099;2886.05;0.0101021;0.0497644;112.053
58200;274.201;2886.54;0.0103197;0.0496988;111.905
58210;274.305;2887.04;0.0105227;0.049667;111.833
58220;274.412;2887.54;0.010742;0.0496143;111.715
58230;274.521;2888.03;0.0109559;0.0495691;111.613
58240;274.632;2888.53;0.0111688;0.0495063;111.472
58250;274.745;2889.03;0.0113801;0.0494531;111.352
58260;274.86;2889.52;0.0115835;0.0493962;111.224
58270;274.977;2890.01;0.0117923;0.049338;111.093
58280;275.095;2890.51;0.0119934;0.0492993;111.006
58290;275.218;2891;0.0122084;0.0492343;110.859
58300;275.339;2891.49;0.0123957;0.0491934;110.767
58310;275.466;2891.98;0.0126092;0.0491104;110.58
58320;275.593;2892.48;0.012811;0.0490671;110.483
58330;275.723;2892.97;0.0130099;0.0489953;110.321
58340;275.854;2893.46;0.0132138;0.0489545;110.229
58350;275.987;2893.95;0.0134021;0.0488833;110.069
58360;276.123;2894.44;0.0136048;0.0488264;109.941
58370;276.26;2894.92;0.0138007;0.0487691;109.812
58380;276.398;2895.41;0.0139792;0.048694;109.643
58390;276.54;2895.9;0.0141821;0.0486349;109.51
58400;276.683;2896.38;0.0143714;0.0485714;109.367
58410;276.827;2896.87;0.0145572;0.0485115;109.232
58420;276.976;2897.35;0.0147573;0.0484409;109.073
58430;277.123;2897.84;0.0149294;0.048383;108.942
58440;277.273;2898.32;0.0151126;0.048306;108.769
58450;277.424;2898.81;0.0152877;0.0482621;108.67
58460;277.58;2899.29;0.0154701;0.0481656;108.453
58470;277.735;2899.77;0.0156594;0.0481173;108.344
58480;277.893;2900.25;0.0158339;0.0480416;108.174
58490;278.052;2900.73;0.016011;0.0479823;108.04
58500;278.213;2901.21;0.016179;0.0479037;107.863
58510;278.376;2901.69;0.0163488;0.0478507;107.744
